,Leaf No.,Spot,Total Chlorophyll (µg/mg),Chlorophyll a (µg/mg),Chlorophyll b (µg/mg),Total Chlorophyll (µg/cm2),Chlorophyll a (µg/cm2),Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/cm2),Avg Chlorophyll a (µg/cm2),Avg Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/mg),Avg Chlorophyll a (µg/mg),Avg Chlorophyll b (µg/mg)
139,47,B,1.496596121,1.288346424,0.208249697,29.11253684,25.0615595,4.050977341,30.390584203333333,25.505178689999997,4.885405516,1.5623493536666668,1.3111778086666666,0.251171545
140,47,C,1.599540988,1.324749383,0.274791605,30.54934333,25.30114829,5.248195044,30.390584203333333,25.505178689999997,4.885405516,1.5623493536666668,1.3111778086666666,0.251171545
141,48,A,1.848854524,1.565076905,0.283777619,36.61874985,30.99819858,5.620551272,35.236960536666665,29.817331983333332,5.4196285553333325,1.8221257193333333,1.5416729166666665,0.2804528026666666
142,48,B,1.811196848,1.547674424,0.263522424,35.23230766,30.10613756,5.126170097,35.236960536666665,29.817331983333332,5.4196285553333325,1.8221257193333333,1.5416729166666665,0.2804528026666666
143,48,C,1.806325786,1.512267421,0.294058365,33.8598241,28.34765981,5.512164297,35.236960536666665,29.817331983333332,5.4196285553333325,1.8221257193333333,1.5416729166666665,0.2804528026666666
144,49,A,2.532296271,2.06076678,0.471529492,52.84200325,43.00248992,9.839513334,53.63236424666667,44.12438754000001,9.507976704333332,2.555885943333333,2.102636392,0.453249552
145,49,B,2.606733559,2.141903729,0.464829831,54.39530311,44.69559312,9.699709981,53.63236424666667,44.12438754000001,9.507976704333332,2.555885943333333,2.102636392,0.453249552
146,49,C,2.528628,2.105238667,0.423389333,53.65978638,44.67507958,8.984706798,53.63236424666667,44.12438754000001,9.507976704333332,2.555885943333333,2.102636392,0.453249552
147,50,A,2.277088958,1.829581042,0.447507917,51.54335903,41.41373229,10.12962675,49.99226144,40.64701610333333,9.345245338,2.2675524473333337,1.8439777363333334,0.4235747113333333
148,50,B,2.250995269,1.839451183,0.411544086,49.36043951,40.3359883,9.024451204,49.99226144,40.64701610333333,9.345245338,2.2675524473333337,1.8439777363333334,0.4235747113333333
149,50,C,2.274573115,1.862900984,0.411672131,49.07298578,40.19132772,8.88165806,49.99226144,40.64701610333333,9.345245338,2.2675524473333337,1.8439777363333334,0.4235747113333333
150,51,A,1.900476782,1.552577011,0.34789977,38.98551791,31.84885997,7.136657943,41.1904836,33.98767301333333,7.202810591666666,2.019795648,1.666962081,0.35283356633333335
151,51,B,2.075268606,1.731556121,0.343712485,40.36916366,33.68309637,6.686067294,41.1904836,33.98767301333333,7.202810591666666,2.019795648,1.666962081,0.35283356633333335
152,51,C,2.083641556,1.716753111,0.366888444,44.21676923,36.4310627,7.785706538,41.1904836,33.98767301333333,7.202810591666666,2.019795648,1.666962081,0.35283356633333335
153,52,A,2.633127356,2.170878161,0.462249195,54.01477918,44.53240904,9.48237014,56.1250446,45.70257558666666,10.422469013333334,2.752356904666667,2.2412371863333336,0.5111197183333333
154,52,B,2.823397143,2.289905714,0.533491429,55.92071868,45.35429016,10.56642852,56.1250446,45.70257558666666,10.422469013333334,2.752356904666667,2.2412371863333336,0.5111197183333333
155,52,C,2.800546215,2.262927684,0.537618531,58.43963594,47.22102756,11.21860838,56.1250446,45.70257558666666,10.422469013333334,2.752356904666667,2.2412371863333336,0.5111197183333333
156,53,A,1.723748889,1.479688148,0.244060741,32.92156752,28.26029568,4.66127184,33.216668633333335,28.003901503333335,5.212767128,1.7720495183333334,1.4937521066666666,0.27829741166666666
