Leaf No.,Read number,gain,integration time,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,led,led current,saturation check,time,Avg Total Chlorophyll (µg/cm2),Avg Chlorophyll a (µg/cm2),Avg Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/mg),Avg Chlorophyll a (µg/mg),Avg Chlorophyll b (µg/mg)
1,1,64,250,0.1097723519552858,0.1167867245155381,0.1853542460003699,0.1810834671082294,0.1406893385250651,0.1139729442784214,White LED,50 mA,b'OK Read',11:06:13,40.00646373333333,31.76276595,8.243697782666667,2.218415293,1.7612315036666668,0.4571837893333333
1,1,64,250,0.1171085157375462,0.1242075283595958,0.1983821445845924,0.1937862469317827,0.1504765814956674,0.1219517903199352,White LED,100 mA,b'OK Read',11:06:15,40.00646373333333,31.76276595,8.243697782666667,2.218415293,1.7612315036666668,0.4571837893333333
1,2,64,50,0.1182965317336103,0.1196603604222193,0.1972279440434066,0.1904841164303713,0.1500869560603462,0.1162523305092609,White LED,12.5 mA,b'OK Read',11:06:25,40.00646373333333,31.76276595,8.243697782666667,2.218415293,1.7612315036666668,0.4571837893333333
1,2,64,50,0.1183022763490023,0.1202967080208678,0.1975910615565459,0.1909710397864034,0.1505088319635148,0.1182372271613885,White LED,25 mA,b'OK Read',11:06:27,40.00646373333333,31.76276595,8.243697782666667,2.218415293,1.7612315036666668,0.4571837893333333
1,2,64,50,0.1206163712918436,0.122885859462585,0.2008646470154571,0.1938840706616179,0.1529112164770251,0.121340897034174,White LED,50 mA,b'OK Read',11:06:28,40.00646373333333,31.76276595,8.243697782666667,2.218415293,1.7612315036666668,0.4571837893333333
1,2,64,50,0.127082671066815,0.1293423888049326,0.2123303099687639,0.2050584803288371,0.1615191887175353,0.1282146771157548,White LED,100 mA,b'OK Read',11:06:29,40.00646373333333,31.76276595,8.243697782666667,2.218415293,1.7612315036666668,0.4571837893333333
1,2,64,100,0.1183224552004599,0.119971127088873,0.1976169076741952,0.1907952306704505,0.1504351354034816,0.1177487455257647,White LED,12.5 mA,b'OK Read',11:06:30,40.00646373333333,31.76276595,8.243697782666667,2.218415293,1.7612315036666668,0.4571837893333333
1,2,64,100,0.1184024557113673,0.1201379788249695,0.1977911075587215,0.1909833533402849,0.1506533148501105,0.1180942953523772,White LED,25 mA,b'OK Read',11:06:31,40.00646373333333,31.76276595,8.243697782666667,2.218415293,1.7612315036666668,0.4571837893333333
1,2,64,100,0.1200240453986326,0.1218991287384534,0.1993646416985393,0.1927809941915811,0.1520466429597949,0.1198044078656093,White LED,50 mA,b'OK Read',11:06:32,40.00646373333333,31.76276595,8.243697782666667,2.218415293,1.7612315036666668,0.4571837893333333
1,2,64,100,0.127020475995278,0.1288948625386371,0.2115832854170267,0.2046940293089637,0.1613667156461103,0.1275208443748209,White LED,100 mA,b'OK Read',11:06:33,40.00646373333333,31.76276595,8.243697782666667,2.218415293,1.7612315036666668,0.4571837893333333
1,2,64,150,0.1181900506615766,0.1197315885043526,0.1972938930470041,0.1905908080287272,0.1502613467484408,0.1172546216649871,White LED,12.5 mA,b'OK Read',11:06:35,40.00646373333333,31.76276595,8.243697782666667,2.218415293,1.7612315036666668,0.4571837893333333
1,2,64,150,0.1184805824902843,0.1202185856780667,0.1974655202844465,0.1909048103548353,0.1505269994147914,0.1180427385446567,White LED,25 mA,b'OK Read',11:06:36,40.00646373333333,31.76276595,8.243697782666667,2.218415293,1.7612315036666668,0.4571837893333333
1,2,64,150,0.1202874616248877,0.1217776113061477,0.1983658652191983,0.1919322906294811,0.1514137413617208,0.1196340376997102,White LED,50 mA,b'OK Read',11:06:37,40.00646373333333,31.76276595,8.243697782666667,2.218415293,1.7612315036666668,0.4571837893333333
1,2,64,150,0.1278553226069616,0.1293160956592438,0.2115908857313162,0.2047796203656929,0.1614043588008561,0.1278211316251008,White LED,100 mA,b'OK Read',11:06:38,40.00646373333333,31.76276595,8.243697782666667,2.218415293,1.7612315036666668,0.4571837893333333
1,2,64,200,0.118301965404924,0.1200500725617642,0.1975186101596321,0.1908445118165668,0.1503749478333207,0.1175054466024985,White LED,12.5 mA,b'OK Read',11:06:39,40.00646373333333,31.76276595,8.243697782666667,2.218415293,1.7612315036666668,0.4571837893333333
1,2,64,200,0.1184993781463117,0.1203160583360386,0.1975909545839925,0.1909410815206152,0.1505896073096335,0.1179324765207585,White LED,25 mA,b'OK Read',11:06:40,40.00646373333333,31.76276595,8.243697782666667,2.218415293,1.7612315036666668,0.4571837893333333
1,2,64,200,0.1202834476603065,0.1216254433956945,0.197888005302093,0.1914032331451829,0.1510492654311035,0.11903180013019,White LED,50 mA,b'OK Read',11:06:41,40.00646373333333,31.76276595,8.243697782666667,2.218415293,1.7612315036666668,0.4571837893333333
1,2,64,200,0.1280624284036914,0.1292466800882728,0.2114863167323507,0.2045563668489109,0.1613376833657542,0.1271922598398081,White LED,100 mA,b'OK Read',11:06:42,40.00646373333333,31.76276595,8.243697782666667,2.218415293,1.7612315036666668,0.4571837893333333
1,2,64,250,0.1182488670194059,0.1199989467911254,0.197480403097021,0.1906956498352353,0.1503967899098869,0.1171393613576003,White LED,12.5 mA,b'OK Read',11:06:44,40.00646373333333,31.76276595,8.243697782666667,2.218415293,1.7612315036666668,0.4571837893333333
