Leaf No.,Avg Total Chlorophyll (µg/cm2),Avg Chlorophyll a (µg/cm2),Avg Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/mg),Avg Chlorophyll a (µg/mg),Avg Chlorophyll b (µg/mg)
26,61.189856405,49.29876211,11.891094290000002,2.847051692,2.292792446,0.5542592454999999
27,65.13233359333333,52.97234679333334,12.159986796666667,2.7897111550000004,2.2688987993333334,0.5208123556666667
28,34.839382863333334,27.859143463333336,6.980239403333333,2.037627428,1.6292532973333334,0.408374131
29,79.25833077666667,63.45837951000001,15.799951270000001,3.203299620333334,2.5648068216666666,0.6384927986666667
30,69.28109059666667,55.703842556666665,13.57724804,3.283552571,2.6400917010000002,0.6434608700000001
31,19.582672733333332,14.996280840000002,4.586391895333333,1.0670916523333334,0.8160986593333334,0.2509929926666667
32,62.72111009,49.93079625666667,12.790313836666668,2.5579571583333336,2.036345119,0.5216120396666667
33,66.17525484666668,52.405679346666666,13.769575503333334,2.5071222026666664,1.9853350293333332,0.5217871736666666
34,59.75294459666667,47.92606320666667,11.826881391,2.4385371069999997,1.9561044003333332,0.4824327066666667
35,14.063178576666667,11.667127236666666,2.396051339,0.553468405,0.45918512466666667,0.09428328100000001
36,29.857922079999998,23.40350537666667,6.4544166999999995,1.194256515,0.9360615963333334,0.25819491899999997
37,54.23312159666667,42.77621654666667,11.456905046666668,2.1597228446666663,1.7035330153333332,0.45618982933333335
38,86.98168556666667,66.92472550333333,20.05696006666667,4.035430545333333,3.1048802966666664,0.9305502486666667
39,60.984859273333335,48.559249566666665,12.425609706666668,3.175888271333333,2.5287980556666665,0.6470902153333333
40,84.40628610666666,64.28796774333333,20.118318363333334,4.268076062,3.250698911666667,1.01737715
41,66.09468455666666,50.527587966666665,15.56709659,3.525197144333333,2.6956612686666666,0.8295358756666666
42,60.77093364,47.902759503333336,12.868174136666667,3.0502773363333335,2.4043803746666668,0.645896962
43,62.19241077666667,49.35299018333333,12.839420593333331,3.0180108833333334,2.394595696666667,0.6234151866666667
44,61.22425628666667,47.057538533333336,14.166717756666666,3.582510524,2.7535854873333334,0.828925037
45,50.78032743,41.145710623333336,9.634616805,2.4419063183333334,1.979213399,0.46269291966666665
46,68.27303922666667,53.23151383666667,15.041525389999999,3.6201272523333334,2.8225877333333336,0.7975395186666666
47,31.063893800000002,24.633958173333337,6.429935629999999,1.7686376196666667,1.402715478,0.36592214166666664
48,16.75881414666667,13.937825876666665,2.820988265333334,0.8150912183333333,0.6780353410000001,0.13705587766666666
49,67.45947513333333,54.01806606666667,13.44140907,3.0601108106666666,2.450503744,0.6096070663333334
50,69.69720905666667,54.96516627,14.732042786666668,3.3211853196666667,2.6192063336666664,0.7019789853333332
51,59.84200325333334,47.39259154333334,12.44941171,3.520941854666667,2.7899655463333333,0.7309763083333333
52,52.92600818666667,42.738531673333334,10.187476521999999,2.7798590520000004,2.2444609476666666,0.535398104
53,72.59048674333333,56.903540746666664,15.686945996666665,2.974936882666667,2.332058271,0.6428786116666667
54,59.84593304999999,47.325357413333336,12.520575636666669,2.350508915333333,1.8587376073333335,0.49177130799999996
55,48.69594051666667,38.55478217,10.141158343333332,1.9763995010000002,1.5648064063333331,0.41159309499999996
56,33.77004393666667,27.103069173333335,6.666974763,1.852706359,1.4868638186666667,0.3658425403333334
57,37.870739506666666,29.828753546666665,8.041985962666667,1.4219351593333334,1.1199851096666666,0.30195005
58,88.93881304499999,69.646233285,19.292579755,3.869464885,3.030322957,0.8391419284999999
59,74.72276060333333,59.18423522333333,15.538525380000001,3.959030068,3.1356769100000004,0.8233531583333332
60,39.87457970666667,31.055471456666666,8.819108250000001,2.061835526,1.6057794286666667,0.456056097
61,62.61077550666666,50.209389073333334,12.401386433333334,2.5543237619999997,2.0486423006666663,0.5056814613333334
62,76.49003639000001,58.56232266999999,17.92771372,3.420760397,2.618846935,0.801913462
63,80.38844010666668,62.26821029333333,18.12022981,3.359065797333333,2.6020128010000003,0.7570529963333333
64,45.23548136,36.186187546666666,9.049293815333334,2.4667535993333334,1.9734133043333333,0.4933402946666667
65,35.15257362333333,27.858098136666666,7.294475489666667,1.732530408,1.373224068,0.35930634
66,60.34289217333333,48.83670745666666,11.506184716666667,2.9159659543333336,2.3601635603333335,0.555802394
67,23.374343133333337,18.436243743333332,4.938099392666667,1.1263241583333334,0.8883707073333333,0.2379534506666667
68,34.65375963666666,28.052085543333334,6.601674094,1.5976685233333334,1.293423699,0.30424482399999997
69,40.008258866666665,31.95171378666667,8.056545078666666,2.278523383,1.8204827566666666,0.45804062633333337
70,76.83541062333335,60.31534743666666,16.520063193333332,2.943611208666667,2.3096765703333335,0.6339346383333334
71,43.468993106666666,33.051683133333334,10.417309972666667,1.8804847406666667,1.4298868146666666,0.450597926
72,53.81312395333333,41.95403079666667,11.85909316,2.271115224,1.7706339016666668,0.5004813223333332
73,18.295772323333335,14.536766403333333,3.759005918333333,0.8916470986666667,0.7085129013333334,0.183134197
74,65.58020953666666,51.09586035,14.484349186666668,3.355131302666667,2.6141764293333334,0.7409548730000001
75,53.27529650333333,42.62895475333333,10.646341753333333,2.3938193680000004,1.915442766,0.47837660233333335
76,94.83343629333335,75.85284792666666,18.98058837,3.2719580149999996,2.6171065086666667,0.6548515056666667
77,84.81172337333332,66.11168800333333,18.700035366666665,2.949419671,2.2991211600000003,0.650298511
78,84.93345594333333,66.68932116666667,18.24413477666667,3.819089425,2.9984685293333335,0.8206208956666666
79,89.76101011666667,69.89047652666666,19.87053359,4.25649294,3.3144098480000004,0.9420830923333333
80,35.201312550000004,28.973283659999996,6.228028892,1.910018562,1.5727517503333335,0.337266812
81,69.83625474333333,54.273811036666665,15.562443706666668,2.767011562666667,2.150881686,0.6161298766666666
82,32.35082408,26.32550046,6.025323619000001,1.2208202596666666,0.9934430940000002,0.22737716533333333
83,69.93237289333334,55.92599404333333,14.006378846666669,3.6738444683333333,2.9380916959999994,0.7357527726666667
84,66.099962275,52.960771969999996,13.139190305,2.729993728,2.188074809,0.541918919
85,44.150060126666666,35.630298743333334,8.519761383,1.6382797723333333,1.3224747600000002,0.31580501266666666
86,76.00495940666666,60.904427309999996,15.100532096666667,3.2557556786666666,2.6090932616666667,0.6466624173333333
87,68.17124173999999,54.48501253333333,13.686229203333333,3.1604096016666667,2.526510789,0.633898813
88,45.19976421333333,36.15920397666667,9.040560231999999,2.1369504866666666,1.7109814943333335,0.4259689926666667
89,74.04760557333334,58.47967272666667,15.567932846666666,3.657857286,2.8890003743333335,0.7688569126666667
90,80.86857340333334,64.04650994333333,16.82206346,4.0862309733333335,3.2360725586666668,0.8501584143333334
91,40.865778533333334,32.921795446666664,7.943983086,2.2212282979999998,1.7893488983333334,0.4318793996666666
92,50.74106089,41.050446029999996,9.690614856333333,2.265353579666667,1.8326756676666667,0.4326779123333333
93,29.166577853333333,23.765651993333336,5.400925860333333,1.4725996826666667,1.1999107936666666,0.2726888886666667
94,71.32840850999999,56.408112673333335,14.920295836666666,3.208177217,2.5369735796666664,0.6712036373333333
95,64.42228824,50.79363215666666,13.628656086666666,3.463799362,2.731091170333333,0.7327081919999999
96,51.635758020000004,41.04102866333333,10.594729356666667,2.406462497,1.9127448436666665,0.49371765333333334
97,75.03223063,59.157937016666665,15.874293620000001,3.640027322,2.870127557,0.7698997653333333
98,53.707509843333334,43.12638702,10.58112282,2.865597745,2.301081642333333,0.5645161026666666
99,61.03652197,48.020543413333336,13.015978559999999,3.045982074,2.3969809966666666,0.6490010773333333
100,48.63075931333333,37.93010461,10.700654706,2.430332164,1.8981660219999998,0.5321661413333333
