,Leaf No.,Spot,Total Chlorophyll (µg/mg),Chlorophyll a (µg/mg),Chlorophyll b (µg/mg),Total Chlorophyll (µg/cm2),Chlorophyll a (µg/cm2),Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/cm2),Avg Chlorophyll a (µg/cm2),Avg Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/mg),Avg Chlorophyll a (µg/mg),Avg Chlorophyll b (µg/mg)
154,52,B,4.37896807,2.84183193,1.53713614,58.85293438,38.19396383,20.65897055,48.34041954666666,35.03153584333334,13.308883700666668,3.367324443,2.4314752013333334,0.9358492420000001
155,52,C,3.036995926,2.391057407,0.645938519,38.66868973,30.44424795,8.224441772,48.34041954666666,35.03153584333334,13.308883700666668,3.367324443,2.4314752013333334,0.9358492420000001
156,53,A,3.910015556,3.067282222,0.842733333,49.78445215,39.05431138,10.73014077,50.825403789999996,40.161821225,10.663582565,3.7433850140000002,2.9566277774999996,0.7867572355
158,53,C,3.576754472,2.845973333,0.730781138,51.86635543,41.26933107,10.59702436,50.825403789999996,40.161821225,10.663582565,3.7433850140000002,2.9566277774999996,0.7867572355
159,54,A,4.727732683,3.378132683,1.3496,68.55663861,48.98614982,19.57048879,65.29704400666667,48.23493590333334,17.062108103333333,4.863708962333334,3.5980092826666663,1.2656996796666666
160,54,B,4.943355315,3.662707387,1.280647928,64.68987291,47.93102261,16.7588503,65.29704400666667,48.23493590333334,17.062108103333333,4.863708962333334,3.5980092826666663,1.2656996796666666
161,54,C,4.920038889,3.753187778,1.166851111,62.6446205,47.78763528,14.85698522,65.29704400666667,48.23493590333334,17.062108103333333,4.863708962333334,3.5980092826666663,1.2656996796666666
162,55,A,2.079225143,1.605675429,0.473549714,25.73844521,19.87643772,5.862007498,23.87457813333333,19.28486635,4.589711788333333,1.8631455153333334,1.503523486,0.35962202933333337
163,55,B,1.825983333,1.503278889,0.322704444,23.24941642,19.14056731,4.108849119,23.87457813333333,19.28486635,4.589711788333333,1.8631455153333334,1.503523486,0.35962202933333337
164,55,C,1.68422807,1.40161614,0.28261193,22.63587277,18.83759402,3.798278748,23.87457813333333,19.28486635,4.589711788333333,1.8631455153333334,1.503523486,0.35962202933333337
165,56,A,2.671044912,2.062361404,0.608683509,53.84790267,41.5769258,12.27097687,50.98832693000001,40.49148727,10.496839656333334,2.6778061043333334,2.128230014333333,0.5495760903333333
166,56,B,2.864183401,2.306872925,0.557310476,49.63747141,39.9790526,9.658418806,50.98832693000001,40.49148727,10.496839656333334,2.6778061043333334,2.128230014333333,0.5495760903333333
167,56,C,2.49819,2.015455714,0.482734286,49.47960671,39.91848341,9.561123293,50.98832693000001,40.49148727,10.496839656333334,2.6778061043333334,2.128230014333333,0.5495760903333333
168,57,A,2.627553918,2.113251696,0.514302222,52.97113013,42.60286718,10.36826295,51.86043086,42.31732491,9.543105955000001,2.7736441543333332,2.264758128,0.508886026
169,57,B,2.907272381,2.401383946,0.505888435,50.38422107,41.6169673,8.767253779,51.86043086,42.31732491,9.543105955000001,2.7736441543333332,2.264758128,0.508886026
170,57,C,2.786106164,2.279638742,0.506467421,52.22594138,42.73214025,9.493801136,51.86043086,42.31732491,9.543105955000001,2.7736441543333332,2.264758128,0.508886026
171,58,A,2.468013099,1.973283743,0.494729357,49.75480889,39.78113225,9.97367664,50.6174373,40.22797544666667,10.389461853333334,3.0348130580000006,2.410484057333333,0.624329001
172,58,B,3.332267287,2.614850853,0.717416434,50.67818255,39.76748485,10.9106977,50.6174373,40.22797544666667,10.389461853333334,3.0348130580000006,2.410484057333333,0.624329001
173,58,C,3.304158788,2.643317576,0.660841212,51.41932046,41.13530924,10.28401122,50.6174373,40.22797544666667,10.389461853333334,3.0348130580000006,2.410484057333333,0.624329001
174,59,A,3.429868741,2.72623437,0.70363437,54.58870104,43.38987998,11.19882106,57.16090479666667,44.94988721333334,12.211017583333332,3.496715839666667,2.7503585063333333,0.7463573326666667
175,59,B,3.696010543,2.896688992,0.79932155,56.21010587,44.05376907,12.1563368,57.16090479666667,44.94988721333334,12.211017583333332,3.496715839666667,2.7503585063333333,0.7463573326666667
176,59,C,3.364268235,2.628152157,0.736116078,60.68390748,47.40601259,13.27789489,57.16090479666667,44.94988721333334,12.211017583333332,3.496715839666667,2.7503585063333333,0.7463573326666667
177,60,A,3.962152793,3.08038991,0.881762883,51.84963335,40.31068355,11.5389498,51.60496097666667,40.73810096333333,10.866860013,3.93120944,3.1037968580000004,0.8274125816666666
