,Leaf No.,Spot,Total Chlorophyll (µg/mg),Chlorophyll a (µg/mg),Chlorophyll b (µg/mg),Total Chlorophyll (µg/cm2),Chlorophyll a (µg/cm2),Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/cm2),Avg Chlorophyll a (µg/cm2),Avg Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/mg),Avg Chlorophyll a (µg/mg),Avg Chlorophyll b (µg/mg)
12,5,A,1.945915699,1.606765591,0.339150108,21.33528566,17.61679753,3.718488128,22.37215188,18.450766703333333,3.921385175333333,2.0470482353333335,1.6880857786666665,0.3589624566666667
13,5,B,1.945009697,1.606524848,0.338484848,22.7011813,18.75055528,3.950626017,22.37215188,18.450766703333333,3.921385175333333,2.0470482353333335,1.6880857786666665,0.3589624566666667
14,5,C,2.25021931,1.850966897,0.399252414,23.07998868,18.9849473,4.095041381,22.37215188,18.450766703333333,3.921385175333333,2.0470482353333335,1.6880857786666665,0.3589624566666667
15,6,A,0.71269641,0.645432821,0.06726359,6.553761996,5.935224352,0.618537644,6.642405665333334,5.945800224666667,0.6966054406666666,0.7518668403333333,0.6729733923333333,0.07889344866666666
16,6,B,0.782408,0.6885168,0.0938912,6.918087289,6.087897008,0.830190281,6.642405665333334,5.945800224666667,0.6966054406666666,0.7518668403333333,0.6729733923333333,0.07889344866666666
17,6,C,0.760496111,0.684970556,0.075525556,6.455367711,5.814279314,0.641088397,6.642405665333334,5.945800224666667,0.6966054406666666,0.7518668403333333,0.6729733923333333,0.07889344866666666
18,7,A,0.717972346,0.631716543,0.086255802,6.856211832,6.032519865,0.823691967,6.802617245333333,6.0167739503333335,0.7858432956666667,0.6873532676666668,0.6083133003333333,0.079039967
19,7,B,0.668905679,0.605855802,0.063049877,6.387654146,5.785565066,0.602089081,6.802617245333333,6.0167739503333335,0.7858432956666667,0.6873532676666668,0.6083133003333333,0.079039967
20,7,C,0.675181778,0.587367556,0.087814222,7.163985758,6.23223692,0.931748839,6.802617245333333,6.0167739503333335,0.7858432956666667,0.6873532676666668,0.6083133003333333,0.079039967
21,8,A,0.384791515,0.351935758,0.032855758,2.994062861,2.738412204,0.255650657,3.1912899953333334,2.950135578,0.24115441733333332,0.39448288499999995,0.364212291,0.030270594
22,8,B,0.344429867,0.328542933,0.015886933,3.04546462,2.90499163,0.14047299,3.1912899953333334,2.950135578,0.24115441733333332,0.39448288499999995,0.364212291,0.030270594
23,8,C,0.454227273,0.412158182,0.042069091,3.534342505,3.2070029,0.327339605,3.1912899953333334,2.950135578,0.24115441733333332,0.39448288499999995,0.364212291,0.030270594
24,9,A,0.679885778,0.581810222,0.098075556,7.213897338,6.173271085,1.040626253,6.970479356666666,6.045766428333333,0.9247129283333333,0.6367286193333334,0.5523267339999999,0.08440188566666666
25,9,B,0.623825333,0.551172,0.072653333,6.619070524,5.848185612,0.770884912,6.970479356666666,6.045766428333333,0.9247129283333333,0.6367286193333334,0.5523267339999999,0.08440188566666666
26,9,C,0.606474747,0.52399798,0.082476768,7.078470208,6.115842588,0.96262762,6.970479356666666,6.045766428333333,0.9247129283333333,0.6367286193333334,0.5523267339999999,0.08440188566666666
27,10,A,2.000869778,1.661786222,0.339083556,21.23013841,17.63230766,3.597830751,21.4643025,17.7246249,3.739677599,2.176717850333333,1.7971427210000002,0.37957512933333337
28,10,B,2.390766154,1.969873846,0.420892308,21.98483412,18.11442314,3.870410978,21.4643025,17.7246249,3.739677599,2.176717850333333,1.7971427210000002,0.37957512933333337
29,10,C,2.138517619,1.759768095,0.378749524,21.17793497,17.4271439,3.750791068,21.4643025,17.7246249,3.739677599,2.176717850333333,1.7971427210000002,0.37957512933333337
30,11,A,1.299593086,1.111974321,0.187618765,12.41034637,10.61869798,1.791648393,12.318115579999999,10.589299946666667,1.7288156373333334,1.167927301,1.0037902216666668,0.16413707933333332
31,11,B,1.065853333,0.915966667,0.149886667,12.06313456,10.36674448,1.696390087,12.318115579999999,10.589299946666667,1.7288156373333334,1.167927301,1.0037902216666668,0.16413707933333332
32,11,C,1.138335484,0.983429677,0.154905806,12.48086581,10.78245738,1.698408432,12.318115579999999,10.589299946666667,1.7288156373333334,1.167927301,1.0037902216666668,0.16413707933333332
33,12,A,2.023382778,1.683390556,0.339992222,17.17520926,14.28923157,2.885977694,17.773013289999998,14.70633405,3.0666792416666664,2.095760188,1.7341241639999998,0.36163602366666664
34,12,B,2.202188986,1.816927536,0.385261449,17.91410719,14.7801278,3.133979392,17.773013289999998,14.70633405,3.0666792416666664,2.095760188,1.7341241639999998,0.36163602366666664
35,12,C,2.0617088,1.7020544,0.3596544,18.22972342,15.04964278,3.180080639,17.773013289999998,14.70633405,3.0666792416666664,2.095760188,1.7341241639999998,0.36163602366666664
36,13,A,0.879456296,0.752448889,0.127007407,8.39828818,7.185442456,1.212845724,8.341274355000001,7.148699472666666,1.1925748823333333,0.8527596856666667,0.7308231853333332,0.12193650066666667
37,13,B,0.832198571,0.708372857,0.123825714,8.241338332,7.015080993,1.226257339,8.341274355000001,7.148699472666666,1.1925748823333333,0.8527596856666667,0.7308231853333332,0.12193650066666667
38,13,C,0.84662419,0.73164781,0.114976381,8.384196553,7.245574969,1.138621584,8.341274355000001,7.148699472666666,1.1925748823333333,0.8527596856666667,0.7308231853333332,0.12193650066666667
39,14,A,2.018815714,1.68363,0.335185714,19.99251609,16.6731414,3.319374691,20.26094802333333,16.876511596666667,3.384436427666667,1.9998540953333332,1.6657139046666665,0.33414019033333336
40,14,B,2.045911905,1.698522381,0.347389524,20.26085214,16.82062201,3.440230129,20.26094802333333,16.876511596666667,3.384436427666667,1.9998540953333332,1.6657139046666665,0.33414019033333336
41,14,C,1.934834667,1.614989333,0.319845333,20.52947584,17.13577138,3.393704463,20.26094802333333,16.876511596666667,3.384436427666667,1.9998540953333332,1.6657139046666665,0.33414019033333336
42,15,A,0.44206,0.39986,0.0422,4.377760487,3.959850039,0.417910448,4.5715718406666666,4.109723106333334,0.46184873433333334,0.4506378813333334,0.404652748,0.04598513333333334
43,15,B,0.517980513,0.457404103,0.06057641,4.763207658,4.206163495,0.557044163,4.5715718406666666,4.109723106333334,0.46184873433333334,0.4506378813333334,0.404652748,0.04598513333333334
44,15,C,0.391873131,0.356694141,0.03517899,4.573747377,4.163155785,0.410591592,4.5715718406666666,4.109723106333334,0.46184873433333334,0.4506378813333334,0.404652748,0.04598513333333334
45,16,A,0.887700556,0.790832778,0.096867778,7.535125321,6.712876376,0.822248945,7.952168069666667,6.941628350999999,1.0105397186666665,0.9117851996666667,0.796262664,0.11552253566666666
