Leaf number,Read number,gain,integration time,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,led,led current,saturation check,time
89,2,64,150,0.1263500185876458,0.12541669677936038,0.5948831759405472,0.7158597599265956,0.24939129976026844,0.197689327621331,White LED,100 mA,b'OK Read',10:36:57
89,2,64,200,0.1323240596405013,0.12729688422111857,0.5779084986986414,0.6909028492962582,0.26082271521437156,0.20360070417907836,White LED,12.5 mA,b'OK Read',10:36:58
89,2,64,200,0.13276864470382388,0.1285481523844327,0.5865964470434846,0.7075031452795261,0.2575307602126182,0.204234429042764,White LED,25 mA,b'OK Read',10:36:59
89,2,64,200,0.1288556591448512,0.12713359230342833,0.5979163707161538,0.721822771458162,0.25227351055487707,0.20063326766695194,White LED,50 mA,b'OK Read',10:37:01
89,2,64,200,0.1272324918081422,0.12824405359430066,0.6081102045026061,0.7410476187691578,0.25338352876091125,0.2011476756460742,White LED,100 mA,b'OK Read',10:37:02
89,2,64,250,0.13223876078976582,0.12922116502523665,0.5897065917737397,0.7147936460285331,0.2627559199073694,0.20807016198390565,White LED,12.5 mA,b'OK Read',10:37:03
89,2,64,250,0.13280319478934283,0.12930502558555063,0.5958867873392204,0.7197609662043718,0.2581219607326141,0.2050373712317725,White LED,25 mA,b'OK Read',10:37:04
89,2,64,250,0.1292919226428679,0.12705777440813046,0.5967746377664328,0.7220264604758572,0.251662362644232,0.20026891412402126,White LED,50 mA,b'OK Read',10:37:06
89,2,64,250,0.12764236827049438,0.12775639936065655,0.6050750155917729,0.7403682699907099,0.25178992154615804,0.20095273140651654,White LED,100 mA,b'OK Read',10:37:07
89,3,64,50,0.135629820345905,0.1293173194725597,0.5188355464466963,0.606697479263201,0.23374300361256828,0.1867733976911979,White LED,12.5 mA,b'OK Read',10:37:22
89,3,64,50,0.13627556009659103,0.1328324197754504,0.5409718061071404,0.6288500263744242,0.23416870789610233,0.1871199044326109,White LED,25 mA,b'OK Read',10:37:23
89,3,64,50,0.13051301134824006,0.13023772757198568,0.5628991637835339,0.6571713812322842,0.22819879519030045,0.18404746339475556,White LED,50 mA,b'OK Read',10:37:24
89,3,64,50,0.12900855043635018,0.13133118771163713,0.576656175571053,0.675946761469133,0.23228522264881493,0.1835552878365399,White LED,100 mA,b'OK Read',10:37:25
89,3,64,100,0.13591350697838156,0.13351764651856698,0.5546174195459131,0.6514970397221229,0.24114289988735566,0.19380241553747143,White LED,12.5 mA,b'OK Read',10:37:26
89,3,64,100,0.13633355876311187,0.13479121401199945,0.5715992364313494,0.6692871018408986,0.24182198416361117,0.1909594634210339,White LED,25 mA,b'OK Read',10:37:28
89,3,64,100,0.130843682202294,0.13209752643720385,0.5839716420575916,0.6818606875570988,0.23640590365146097,0.18780440360285824,White LED,50 mA,b'OK Read',10:37:29
89,3,64,100,0.12926023320030158,0.13263409235288412,0.5999272381689179,0.7002783005701431,0.238145797573036,0.18663103115579185,White LED,100 mA,b'OK Read',10:37:30
