Leaf number,Read number,gain,integration time,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,led,led current,saturation check,time
3,1,64,200,7776.299,2315.523,2018.069,1450.793,712.442,376.781,White LED,100 mA,b'OK Read',9:28:19
3,1,64,250,2152.554,603.064,488.994,345.079,188.94,100.068,White LED,12.5 mA,b'OK Read',9:28:21
3,1,64,250,4177.475,1173.445,950.266,670.3580000000001,364.311,192.814,White LED,25 mA,b'OK Read',9:28:23
3,1,64,250,6823.352,1954.687,1657.6989999999998,1180.434,601.269,322.171,White LED,50 mA,b'OK Read',9:28:24
3,1,64,250,7771.28,2263.599,1937.124,1391.63,698.3489999999999,370.985,White LED,100 mA,b'OK Read',9:28:26
3,2,64,50,2531.151,537.697,532.238,353.565,187.897,91.526,White LED,12.5 mA,b'OK Read',9:28:38
3,2,64,50,4868.702,1043.765,1020.122,697.701,365.354,183.052,White LED,25 mA,b'OK Read',9:28:39
3,2,64,50,7858.758000000001,1765.966,1713.141,1206.833,600.226,305.086,White LED,50 mA,b'OK Read',9:28:40
3,2,64,50,8941.489,2050.629,1979.26,1409.544,699.393,353.899,White LED,100 mA,b'OK Read',9:28:41
3,2,64,100,2498.885,540.3330000000001,510.061,351.207,190.506,94.577,White LED,12.5 mA,b'OK Read',9:28:42
3,2,64,100,4843.605,1062.215,1006.262,700.058,367.964,180.00099999999998,White LED,25 mA,b'OK Read',9:28:43
3,2,64,100,7865.929,1773.8729999999998,1702.053,1199.763,605.445,302.035,White LED,50 mA,b'OK Read',9:28:44
3,2,64,100,8955.829,2069.079,1990.348,1416.615,699.393,350.849,White LED,100 mA,b'OK Read',9:28:45
3,2,64,150,2495.299,539.4540000000001,504.517,348.85,187.897,91.526,White LED,12.5 mA,b'OK Read',9:28:46
3,2,64,150,4832.849,1075.394,1018.275,711.8430000000001,368.834,183.052,White LED,25 mA,b'OK Read',9:28:48
3,2,64,150,7868.319,1818.681,1768.582,1253.976,615.883,307.12,White LED,50 mA,b'OK Read',9:28:49
3,2,64,150,8958.219000000001,2113.887,2097.535,1495.971,715.051,357.967,White LED,100 mA,b'OK Read',9:28:50
3,2,64,200,2491.714,545.604,516.991,357.1,190.506,93.051,White LED,12.5 mA,b'OK Read',9:28:51
3,2,64,200,4831.057,1074.076,1028.439,718.915,370.574,183.052,White LED,25 mA,b'OK Read',9:28:52
3,2,64,200,7869.514,1808.138,1804.619,1277.547,617.188,306.611,White LED,50 mA,b'OK Read',9:28:53
3,2,64,200,8971.963,2092.801,2127.5660000000003,1510.899,717.6610000000001,353.9,White LED,100 mA,b'OK Read',9:28:54
3,2,64,250,2486.695,539.806,520.0409999999999,358.279,191.028,92.746,White LED,12.5 mA,b'OK Read',9:28:56
3,2,64,250,4825.679,1061.688,1019.014,710.9,369.53,180.611,White LED,25 mA,b'OK Read',9:28:58
3,2,64,250,7878.835,1775.454,1771.909,1250.204,610.664,303.865,White LED,50 mA,b'OK Read',9:29:00
3,2,64,250,8970.171,2050.628,2087.925,1477.428,711.92,350.23900000000003,White LED,100 mA,b'OK Read',9:29:01
3,3,64,50,2165.461,469.167,521.149,344.136,172.238,79.32300000000001,White LED,12.5 mA,b'OK Read',9:29:27
3,3,64,50,4194.684,896.1619999999999,1031.211,702.415,334.038,158.644,White LED,25 mA,b'OK Read',9:29:28
3,3,64,50,6761.687,1565.6470000000002,1768.582,1253.975,553.251,274.577,White LED,50 mA,b'OK Read',9:29:29
3,3,64,50,7693.839,1839.767,2079.055,1499.114,647.1990000000001,323.391,White LED,100 mA,b'OK Read',9:29:30
3,3,64,100,2151.12,477.074,521.15,362.99300000000005,174.84799999999998,82.37299999999999,White LED,12.5 mA,b'OK Read',9:29:31
3,3,64,100,4173.173,938.334,1042.299,733.057,339.25800000000004,161.696,White LED,25 mA,b'OK Read',9:29:32
3,3,64,100,6772.443,1576.19,1782.443,1270.475,558.471,271.526,White LED,50 mA,b'OK Read',9:29:33
3,3,64,100,7708.18,1842.403,2092.915,1503.828,647.2,314.23900000000003,White LED,100 mA,b'OK Read',9:29:34
3,3,64,150,2146.34,476.196,521.15,364.564,172.239,81.35600000000001,White LED,12.5 mA,b'OK Read',9:29:35
3,3,64,150,4166.003,954.149,1062.628,749.557,339.25800000000004,164.74599999999998,White LED,25 mA,b'OK Read',9:29:36
3,3,64,150,6773.638000000001,1621.8770000000002,1848.048,1326.26,568.909,276.611,White LED,50 mA,b'OK Read',9:29:37
3,3,64,150,7710.57,1876.668,2177.001,1565.112,662.8580000000001,319.323,White LED,100 mA,b'OK Read',9:29:38
3,3,64,200,2145.742,478.392,530.852,371.24300000000005,174.84799999999998,82.37299999999999,White LED,12.5 mA,b'OK Read',9:29:39
3,3,64,200,4160.625,946.241,1070.02,754.2710000000001,340.56300000000005,161.696,White LED,25 mA,b'OK Read',9:29:40
3,3,64,200,6774.235,1584.0970000000002,1864.219,1324.689,568.909,273.052,White LED,50 mA,b'OK Read',9:29:42
3,3,64,200,7704.595,1818.681,2180.235,1547.434,661.553,314.23900000000003,White LED,100 mA,b'OK Read',9:29:43
3,3,64,250,2145.384,466.004,531.129,367.707,173.282,81.763,White LED,12.5 mA,b'OK Read',9:29:45
3,3,64,250,4157.398,916.193,1053.388,737.3,338.214,159.865,White LED,25 mA,b'OK Read',9:29:47
3,3,64,250,6757.385,1523.475,1817.371,1280.375,560.558,267.255,White LED,50 mA,b'OK Read',9:29:49
3,3,64,250,7699.576,1744.879,2122.299,1492.514,650.331,307.527,White LED,100 mA,b'OK Read',9:29:50
4,1,64,50,3011.568,600.956,548.87,353.565,224.432,109.831,White LED,12.5 mA,b'OK Read',9:39:03
4,1,64,50,5098.155,1070.122,1070.02,688.273,386.232,207.459,White LED,25 mA,b'OK Read',9:39:04
4,1,64,50,8733.548,1982.098,2090.1420000000003,1385.973,683.735,378.307,White LED,50 mA,b'OK Read',9:39:06
4,1,64,50,9966.856,2356.378,2522.586,1720.681,803.78,439.323,White LED,100 mA,b'OK Read',9:39:07
4,1,64,100,2581.344,574.5980000000001,571.047,374.779,211.384,109.831,White LED,12.5 mA,b'OK Read',9:39:08
4,1,64,100,4990.599,1078.03,1083.88,695.3439999999999,391.452,207.459,White LED,25 mA,b'OK Read',9:39:09
