Leaf number,Read number,gain,integration time,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,led,led current,saturation check,time
2,2,64,50,2667.389,511.339,443.531,296.994,182.678,97.627,White LED,12.5 mA,b'OK Read',10:08:48
2,2,64,50,5162.688,996.321,870.431,584.56,354.916,183.052,White LED,25 mA,b'OK Read',10:08:49
2,2,64,50,9472.099,1866.124,1679.876,1145.549,662.857,347.798,White LED,50 mA,b'OK Read',10:08:50
2,2,64,50,10870.326,2203.503,2006.98,1395.402,782.903,408.815,White LED,100 mA,b'OK Read',10:08:51
2,2,64,100,2649.463,532.4259999999999,471.252,320.565,190.506,97.627,White LED,12.5 mA,b'OK Read',10:08:52
2,2,64,100,5144.762,1014.771,912.012,619.9169999999999,365.354,189.153,White LED,25 mA,b'OK Read',10:08:53
2,2,64,100,9468.513,1887.211,1751.95,1209.191,678.5160000000001,356.951,White LED,50 mA,b'OK Read',10:08:55
2,2,64,100,10859.57,2208.774,2056.878,1433.115,798.561,417.968,White LED,100 mA,b'OK Read',10:08:56
2,2,64,150,2643.488,530.668,473.1,323.708,191.376,99.661,White LED,12.5 mA,b'OK Read',10:08:57
2,2,64,150,5134.005999999999,1020.921,922.176,633.274,368.834,193.221,White LED,25 mA,b'OK Read',10:08:58
2,2,64,150,9445.807,1911.811,1783.3670000000002,1242.976,687.215,364.069,White LED,50 mA,b'OK Read',10:08:59
2,2,64,150,10746.039,2222.8320000000003,2075.358,1453.543,802.04,416.951,White LED,100 mA,b'OK Read',10:09:00
2,2,64,200,2640.5,535.061,478.1830000000001,328.815,193.116,100.678,White LED,12.5 mA,b'OK Read',10:09:01
2,2,64,200,5126.835999999999,1029.268,932.802,643.487,370.574,193.73,White LED,25 mA,b'OK Read',10:09:03
2,2,64,200,7435.705,1871.396,1398.511,973.481,677.211,285.255,White LED,50 mA,b'OK Read',10:09:04
2,2,64,200,10843.438,2221.953,2102.617,1473.186,806.39,421.018,White LED,100 mA,b'OK Read',10:09:05
2,2,64,250,2640.141,533.48,477.905,329.051,193.116,100.068,White LED,12.5 mA,b'OK Read',10:09:06
2,2,64,250,5122.534000000001,1025.841,931.416,642.073,370.574,194.035,White LED,25 mA,b'OK Read',10:09:07
2,2,64,250,9419.037,1898.808,1781.888,1241.719,691.0419999999999,362.442,White LED,50 mA,b'OK Read',10:09:09
2,2,64,250,10785.716,2203.503,2085.7070000000003,1456.686,802.7360000000001,417.358,White LED,100 mA,b'OK Read',10:09:11
2,3,64,50,2696.07,521.883,443.531,296.994,182.678,97.627,White LED,12.5 mA,b'OK Read',10:10:07
2,3,64,50,5220.051,1012.135,870.431,584.56,354.916,189.153,White LED,25 mA,b'OK Read',10:10:08
2,3,64,50,9457.757,1897.754,1668.787,1154.977,657.6389999999999,347.798,White LED,50 mA,b'OK Read',10:10:10
2,3,64,50,10848.815,2245.676,2001.437,1404.83,777.683,408.815,White LED,100 mA,b'OK Read',10:10:11
2,3,64,100,2678.145,548.24,471.252,325.279,193.116,97.627,White LED,12.5 mA,b'OK Read',10:10:12
