Leaf No.,Avg Total Chlorophyll (µg/cm2),Avg Chlorophyll a (µg/cm2),Avg Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/mg),Avg Chlorophyll a (µg/mg),Avg Chlorophyll b (µg/mg)
86,46.01157404333333,35.493318556666665,10.518255486666666,2.692974735,2.07740532,0.6155694153333334
87,59.57915006333334,45.86821029,13.710939773333335,3.4162407666666668,2.629926878,0.786313889
88,59.71110639666667,46.117513540000004,13.593592856666666,3.252474873,2.512131978333333,0.7403428943333333
89,69.16990089,54.197942356666665,14.971958533333334,3.4209372676666665,2.681092248666667,0.739845019
90,78.32532597333334,59.57308717,18.752238806666664,4.143619259666667,3.1517336090000003,0.9918856500000001
91,63.203385913333335,50.17142722333333,13.031958690000002,3.3336019169999997,2.6465291836666665,0.6870727336666667
92,75.80318785333333,58.11535215,17.687835703333334,3.8119269533333333,2.9226020163333337,0.8893249366666667
93,38.13202518,29.26772677,8.864298413,2.236447059,1.7164372853333332,0.5200097736666667
94,38.53463331333333,30.042594293333334,8.492039015000001,2.1528752206666666,1.67865948,0.4742157409999999
95,43.409857503333335,34.307489409999995,9.102368096666666,2.262581606666666,1.78828557,0.474296037
96,43.66111464666667,34.14571848333333,9.515396163,2.3309034033333336,1.8229908013333336,0.5079126023333334
97,67.50378754,50.76696297333333,16.736824566666666,2.603186877,1.9578070453333332,0.645379832
98,58.02233383,45.69792742333333,12.324406403333333,3.3814631573333336,2.662800541,0.7186626163333334
99,61.942167516666665,49.81993193333333,12.122235586666667,3.074407283333333,2.4729356546666668,0.6014716286666667
100,70.41529162666666,53.32619053333334,17.089101096666667,3.322357194,2.516477751333333,0.8058794429999999
